id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Tiện ích,Hướng ban công,Số ban công,Nội thất
306315426,11,Cần bán - căn ngay Hậu Giang - dt: 80m2 - ngang gần - 5 tỷ hơn,"5,75 tỷ",5.75,"71,88 triệu/m²",80,N/A,"P. 12, Q. 6, Tp. Hồ Chí Minh",2,2,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306315426,"- Kết cấu 1 trệt, 1 lầu bê tông, ban công thoáng mát, 2 phòng ngủ rộng thoáng, có thể thêm phòng, 2 toilet. Khu dân cư. Nhà còn chắc chắn, chỉ 1 thùng sơn là như mới, mua ở hoặc cho thuê giữ tiền, phù hợp xây mới tùy nhu cầu sử dụng. + Vị trí đẹp - Cách mặt tiền chỉ 20m, hẻm ba gác, trước nhà sân rộng rải để xe thoải mái, Gần ngã tư Hậu Giang - Minh Phụng, Chợ Cây Gõ, siêu thi Co. Opmart, ngân hàng, nhiều Trường Tiểu học, trung học, tiện ích đầy đủ. Giáp Q5, Q11, giao thông thuận tiện di chuyển qua các quận Q10 Q1, Q3, Q8, Tân Bình, Tân Phú... Pháp lý: Sổ hồng riêng, mua bán trong ngày. Giá: 5.75 tỷ. Gọi ngay Mai Hoàn bán nhà bằng cả trái tim. Để được xem nhà trực tiếp 24/7 và còn nhiều căn đẹp giá tốt0902371516Zalo, SMS). Nhận ký gửi - mua bán nhanh. Thu gọn Liên hệ: SĐT 1 090 237 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giao thông thuận lợi, Xây mới",,,,"Giao thông thuận lợi, Xây mới",,,,
306315988,11,"Nhà 1/ Bà Hom, P13, Q6, vị trí đẹp trung tâm vô cùng tiện ích. 4m x 26m + SHR = 102m2. 8.9 tỷ","8,9 tỷ",8.9,"nhà 1/ bà hom, p13, q6, vị trí đẹp trung tâm vô cùng tiện ích. 4m x 26m + shr = 102m2. 8.9 tỷ",102,N/A,"Đ. Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh",,,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306315988,"- Nhà 1/ Bà Hom, P13, Q6 - vị trí đẹp trung tâm vô cùng tiện ích. - DT; 4m x 26m + SHR = 102m2 + ODT. Bán: 8,9 tỷ - còn TL. 0917897008 Liên hệ: SĐT 1 091 789 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,,
306316420,12,"Bán căn hộ chung cư D-Homme Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306316420,N/A,,,,,,,,
306315030,12,Bán nhà Tân Hòa Đông giáp Quận 6 ngay chợ Phú Lâm,"5,9 tỷ",5.9,"92,19 triệu/m²",64,N/A,"Đ. Tân Hòa Đông, P. 14, Q. 6, Tp. Hồ Chí Minh",3,3,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306315030,"Nhà Tân Hoà Đông, Quận 6. Hẻm xe hơi thông - gần vòng xoay Phú Lâm - 56m2 - 2 tầng BTCT. DT 4m x 14m. Kết cấu: 1 trệt, 1 lầu BTCT 3PN, PK, bếp, ban công. 5 tỷ 9. Huệ 0384818015 Liên hệ: SĐT 1 038 481 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,,
306315977,12,"Bán nhà sát mặt tiền Tân Hoà Đông, giá nhỉnh 9 ty","9,5 tỷ",9.5,"113,1 triệu/m²",84,N/A,"P. 13, Q. 6, Tp. Hồ Chí Minh",,,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306315977,"NHÀ ĐẸP MỚI   TÂN HÒA ĐÔNG Q 6 84M - 2 TẦNG HẺM XE HƠI CHỈ 9.5 TỶ Mô tả: Nhà gồm 1 trệt 1lầu, kết cấu BTCT cực kỳ chắc chắn, chủ xây để ở nên nhà còn rất mới sạch đẹp, bền bỉ theo thời gian. Thiết kế khoa học: phòng khách rộng, phòng bếp thoáng, 3 phòng ngủ, 2 toilet, ban công trước gió mát cả ngày. Có sân bao quanh nhà, đón ánh sáng tự nhiên không gian sống trong lành, cực thoáng. Liên hệ: SĐT 1 052 333 **** Hiện số",,,,,,,,
306314632,12,"Bán nhà riêng Quận 6, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Nhà riêng,,,N/A,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306314632,N/A,,,,,,,,
306313971,12,Bán nhà 5 tầng trung tâm quận 6 giá cực tốt,"5,5 tỷ",5.5,"161,76 triệu/m²",34,N/A,"Đ. Bãi Sậy, P. 4, Q. 6, Tp. Hồ Chí Minh",5,5,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306313971,TRUNG TÂM QUẬN 6 NHÀ 5 TẦNG GIÁ NHỈNH 5 TỶ  29/ Bãi Sậy- Bình Tiên Quận 6 DT 34m2 @...Nhà 5 tầng gồm 1 trệt 1 lửng 2 lầu mái che thang sân thượng trước sau Đủ công năng cho gia đình đông người với 5PN và 3WC.- Hẻm 3 gác cách MT vài bước chân. - Pháp lý chuẩn chỉnh hoàn công đầy đủ. Khu vực kinh doanh nhộn nhip 1 bước qua chơ bình tây SỔ HỒNG RIÊNG -HOÀN CÔNG ĐẦY ĐỦ Giá 5.5 tỷ thương lượng Đ04LH 0383773649 Cẩm Thúy đi xem nhà nhé khách ơi(4-8.5) Thu gọn Liên hệ: SĐT 1 038 377 **** Hiện số,,,,,,,,
306313341,12,Bán nhà 4 tầng - hxh -q6 giá cực hiếm,"5,25 tỷ",5.25,"107,14 triệu/m²",49,N/A,"Đ. Bến Phú Lâm, P. 9, Q. 6, Tp. Hồ Chí Minh",3,3,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306313341,"Bán nhà cho anh chị đầu tư Nhà HXH 4 tầng tại Bến Phú Lâm P9 - Q6 DT 49M2 Nhà 1 trệt 1 lửng- 2 lầu- có phần sân phía trước Sổ hồng riêng chính chủ Nhà nở hậu đep, Nhà còn mới sạch đẹp cao ráo chỉ cần xách valy vào ở Giá chỉ 5.25 tỷ thương lượng chính chủ Kv cực hiếm ngà bán nhé khách oi Liên hệ: SĐT 1 038 377 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,,
306315304,12,"Nhà 5 tâng, ngang 5.5m, Nở hậu, ô tô thông, gi.á rẻ.","11,98 tỷ",11.98,"131,65 triệu/m²",91,N/A,Thu gọn,,5,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306315304,"+ TT QUẬN 6 - CẠNH CHỢ PHÚ LÂM- HẺM NHỰA Ô TÔ THÔNG- CĂN GÓC ĐẸP- NGANG 5.5M, HẬU 8.3M- NHÀ 5 TẦNG, THANG MÁY. + Nhà lô góc 5 tầng đẹp, nội thất xịn, hẻm nhựa xe tải thồn, hẻm hông 4m, oto ngủ nhà thoải mái, 6PN, Wc, ban công, sân thượng thoáng, sân vườn, bể bơi mini. + Vị trí đẹp, khu vực dân trí cao, an ninh yên tĩnh, tiện ích bao quanh, cạnh chợ, kế Siêu thị + Chỉ 11 t.ỷ 98 còn TL. + Sồ vuông, Pháp lý chuẩn, Công chứng ngay. + Zl : 0938059388Mr Toàn #nhaphosaigon #nhadep #nhaquan6 #nharesaigon #mattien #kinhdoanh #tphcm Thu gọn Liên hệ: SĐT 1 093 805 **** Hiện số Thông tin chi tiết Mặt tiền 5,5m Hướng ban công Nam Tiện ích Bể bơi, Sân vườn, Thang máy Ưu điểm BĐS Dân trí cao, Căn góc Thu gọn","5,5m",,,"Dân trí cao, Căn góc","Bể bơi, Sân vườn, Thang máy",Nam,,
306312795,12,"Quận 6-bà hom-3 tầng- 66m2, ngang lớn 4,3m - hẻm thông ra khu ẩm thực cxpl b, gần chợ phú lâm","6,8 tỷ",6.8,"103,03 triệu/m²",66,N/A,"Đ. Bà Hom, P. 14, Q. 6, Tp. Hồ Chí Minh",,,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306312795,"QUẬN 6-BÀ HOM-3 TẦNG- 66M2, NGANG LỚN 4,3M - HẺM THÔNG RA KHU ẨM THỰC CXPL B, GẦN CHỢ PHÚ LÂM- CHỈ 6.8 TỶ TL - Diện tích: 4.3m x 16m, nở hậu tài lộc. Xây 1 trệt 1 lầu + sân thượng, 3 PN - Gần vòng xoay Phú Lâm, cầu vượt Cây Gõ. Giáp Quận 5, Quận 11 - Sổ hồng riêng, hoàn công đủ, pháp lý chuẩn, công chứng ngay - Giá chỉ 6.8 TỶ TL TRỰC TIẾP CHỦ - Liên hệ 0906629283 Phát Liên hệ: SĐT 1 090 662 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,,
306312615,12,"Bán nhà MT đường Số 11, DT 4 x 12m, 3 tấm, 9.6 tỷ. Ngay phố ẩm thực (Tín Hưng)","9,6 tỷ",9.6,200 triệu/m²,48,N/A,"Đ. Số 11, P. 13, Q. 6, Tp. Hồ Chí Minh",,,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306312615,"Gần vòng xoay Phú Lâm - Bà Hom giao thông thuận tiện. + Mặt tiền đường kinh doanh doanh sầm uất, ngay khu phố ẩm thực, tiện kinh doanh mua bán mọi ngành nghề! + Khu dân cư đầy đủ tiện ích xung quanh gần TTTM Aeon Mall, Bệnh viện quốc tế CIH, Ngân hàng, Trường học... Các cấp, rất thuận tiện cho các sinh hoạt hằng ngày. - Vị trí: MT đường Số 11, Phường 13, Quận 6, TP. HCM. - Diện tích: 4 x 12m. - Kết cấu: 3 tấm. Giá: 9.6 tỷ (thương lượng). LH: 0911394242 Tín Hưng. Giới thiệu, Phân tích, So sánh Anh Chị: Chọn BĐS phù hợp nhu cầu, Giá hợp lý so với thị trường. Xin cám ơn! Thu gọn Liên hệ: SĐT 1 091 139 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Giao thông thuận lợi",4m,,,Giao thông thuận lợi,,,,
306313072,12,"( 4 x 14 ), nhà 2 tầng btct, tân hòa đông, gần chợ phú lâm, quận 6, nhỉnh 5 tỷ tl","5,9 tỷ",5.9,"105,36 triệu/m²",56,N/A,"Đ. Tân Hòa Đông, P. 14, Q. 6, Tp. Hồ Chí Minh",3,3,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306313072,"NHÀ 2 MẶT TIỀN HẺM XE TẢI TRƯỚC SAU - TÂN HÒA ĐÔNG - GẦN CHỢ PHÚ LÂM - QUẬN 6 + Nhà 2 tầng BTCT - 3PN - có ban công + DT 56m2 ( 4 x 14 ) + Gần vòng xoay Phú Lâm, tiện di chuyển Hồng Bàng, Nguyễn Trãi, Hậu Giang... Kết nối Quận 5, Quận 10, Quận 11... + Giá 5 tỷ xx TL + Nhà Thật - Hình Thật - Giá TL Chính Chủ + 0961071684 - Minh Nhà Phố Liên hệ: SĐT 1 096 107 **** Hiện số Thông tin chi tiết Mặt tiền 6m",6m,,,,,,,
306314709,12,"Mặt tiền kd-cx phú lâm d, chợ hồ trọng quý - bình phú, q6 chỉ hơn 8 đồng","8,6 tỷ",8.6,"209,76 triệu/m²",41,N/A,"Đ. Cư Xá Phú Lâm D, P. 10, Q. 6, Tp. Hồ Chí Minh",5,5,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306314709,"MẶT TIỀN KD-CX PHÚ LÂM D, CHỢ HỒ TRỌNG QUÝ - BÌNH PHÚ, Q6 CHỈ HƠN 8 ĐỒNG + Kết cấu: 5 tầng, 1 trệt 1 lửng, 2 lầu ST, 5PN, PK, bếp, ... +Vị trí: Mặt tiền kinh doanh thoáng ngay chợ Hồ Trọng Quý, Mega Bình Phú + Pháp lý đầy đủ. Lh: 0707917302 Để xem nhà. Liên hệ: SĐT 1 070 791 **** Hiện số Thông tin chi tiết Mặt tiền 3,5m","3,5m",,,,,,,
306312317,12,"Bán nhà riêng Quận 6, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Nhà riêng,,,N/A,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306312317,N/A,,,,,,,,
306302881,12,"Chỉ 5.59 tỷ, 40m2, 3 tầng, 3pn, sát mt lê quang sung q6, hẻm ô tô thông, sân thượng, sổ hồng riêng","5,59 tỷ",5.59,"139,75 triệu/m²",40,N/A,"Đ. Lê Quang Sung, P. 6, Q. 6, Tp. Hồ Chí Minh",5,3,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306302881,"- Nhà sát mặt tiền Lê Quang Sung, chỉ chưa tới 5 căn ra mặt tiền. Diện tích 40m2, 3 tầng, hẻm trước nhà hơn 4m ô tô thông, hẻm đẹp thoáng. Nhà kết cấu chắc chắn, chỉ cần chỉnh sơn sửa nhẹ là ở đẹp ngay. Giá chỉ 5.59 tỷ. - Kết cấu: 1 trệt 1 lầu 1 sân thượng, 3 phòng ngủ rộng, 2WC. Nhà có sân thượng trước và sau cực kỳ thoáng, thuận tiện bố trí phòng thờ. - Hẻm trước nhà hơn 4m, ô tô thoải mái ra vào, hẻm sạch và rất thoáng. Nhà giáp bên Quận 5, qua Quận 1 chỉ khoảng 5 phút, khu vực sầm uất, dân trí cao, cho phép xây dựng 5 tầng, xung quanh toàn nhà cao tầng. - Nhà phù hợp mua vừa ở vừa kinh doanh hoặc khách mua giữ tài sản/cho thuê lấy dòng tiền. - Pháp lý: Sổ hồng riêng, không quy hoạch, công chứng sang tên ngay trong ngày - Giá bán: Chỉ 5.59 tỷ, thương lượng thiện chí Thu gọn Liên hệ: SĐT 1 094 208 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Dân trí cao",4m,,,Dân trí cao,,,,
306302042,12,"Hiếm! chỉ 4.78 tỷ, 61m2, 3 pn, 4 wc, 3 tầng btct, 2 sân thượng, cách mặt tiền 1 căn, cây gõ quận 6","4,78 tỷ",4.78,"78,36 triệu/m²",61,N/A,"Đ. Bến Phú Lâm, P. 9, Q. 6, Tp. Hồ Chí Minh",4,4,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306302042,"*** CỰC HIẾM: Chỉ 4.78 tỷ, nhà Quận 6 ngay vòng xoay Cây Gõ, chỉ 1 căn ra mặt tiền Bến Phú Lâm. Diện tích 61m2, nhà 3 tầng đúc BTCT chắc chắn, mới đẹp dọn vào ở ngay. Vị trí trung tâm Quận 6, đi Quận 1 và các Quận trung tâm rất tiện. - Diện tích: 61m2, nhà vuông vức đẹp, không lỗi phong thủy. - Kết cấu: Nhà 3 tầng, 3 phòng ngủ, 4WC, phòng khách, bếp, sân thượng. Nhà mới 100%, rộng rãi khang trang, sạch đẹp vào ở ngay không lo sửa chữa. Nhà phù hợp mua ở lâu dài, gia đình đông người hoặc cho thuê lấy dòng tiền. - Chỉ 1 căn ra mặt tiền Bến Phú Lâm, ngay vòng xoay Cây Gõ trung tâm Quận 6, kết nối nhanh các quận trung tâm. Khu dân cư sầm uất, tiện ích bủa vây - Pháp lý: Sổ hồng riêng, hoàn công đầy đủ, công chứng sang tên nhanh *** Liên hệ : 0942084079 - Vị Nhà Tốt để xem nhà và tư vấn 24/7 Thu gọn Liên hệ: SĐT 1 094 208 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Vị trí trung tâm",4m,,,Vị trí trung tâm,,,,
306312904,12,Bán nhà 3 tầng hxh ngang lớn - nở hậu đón tài lộc,"6,7 tỷ",6.7,"109,84 triệu/m²",61,N/A,"Đ. Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh",2,2,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306312904,Nhà bán HXH Bà hom p13 quận 6 @. DT 61M2 ngang lớn - nở hậu đón tài lộc .....Nhà 3 tầng BTCT Chắc chắn Gồm 1 tr 1 lầu sân thượng Nhà còn mới chỉ cần xách valy vào ở thôi Sổ hồng riêng - hoàn công đầy đủ Giá 6.7 tỷ thương lượng chính chủ Hỗ trợ khách vay ngân hàng Chỉ 100 triêu/m2 tí xíu Giá hời nha khách ơi Liên hệ: SĐT 1 038 377 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu,,,,Đất vuông - nở hậu,,,,
306307975,12,"Bán nhà riêng 5PN, 3WC, 57m2 tại Tân Hòa Đông, Q6, HCM, giá 6,8 tỷ, siêu đẹp! Hot!","6,8 tỷ",6.8,"119,3 triệu/m²",57,N/A,"Q. 6, Tp. Hồ Chí Minh",5,5,30/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306307975,"Nhà riêng 5PN + 3 WC/PT, 5 tầng, diện tích 57m2, giá 6,8 tỷ VND. Thiết kế hiện đại, không gian thoáng đãng, phù hợp cho gia đình lớn hoặc đầu tư. Điểm nhấn: Nhà có 5 phòng ngủ và 3 phòng tắm, mang đến sự tiện nghi và thoải mái cho các thành viên trong gia đình. Vị trí thuận lợi, gần nhiều tiện ích phục vụ nhu cầu sinh hoạt hàng ngày. Gần trường học, gần chợ/siêu thị, có công viên, giúp gia đình dễ dàng tiếp cận các dịch vụ cần thiết cho cuộc sống hàng ngày. Liên hệ để biết thêm thông tin chi tiết: Hạnh Nguyễn 0908110391 Thu gọn Liên hệ: SĐT 1 090 811 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Gần nhiều tiện ích",,,,Gần nhiều tiện ích,,,,
306308002,12,"Mặt tiền kinh doanh hẻm 12m đường Minh Phụng, Quận 6. Nhỉnh 4 tỷ xíu","4,6 tỷ",4.6,"143,75 triệu/m²",32,N/A,"Đ. Minh Phụng, P. 5, Q. 6, Tp. Hồ Chí Minh",2,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306308002,"Mặt tiền kinh doanh hẻm 12m. Đường Minh Phụng, Quận 6.. Nhỉnh 4 tỷ xíu. * Diện tích: (4mx8m) công nhận đủ. * Kết cấu: 2 tầng, 2pn, 2wc. * Pháp ly: Sổ hồng riêng hoàn công đủ. * Vi tri: Hẻm xe tải. Dài bước chân ra mặt tiền đường Minh Phụng. Chợ Cây Gõ... Liên hệ: 0938916850 giá tốt cho khách thiện chí. Liên hệ: SĐT 1 093 891 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,,
306314387,12,"Bán căn hộ chung cư Khu căn hộ Summer Square Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306314387,N/A,,,,,,,,
306312751,12,"Bán nhà ngay Coopmart Phú Lâm, Q6, Tân Hoà Đông, nhỉnh 5 tỷ","5,9 tỷ",5.9,"105,36 triệu/m²",56,N/A,"Đ. Tân Hòa Đông, P. 14, Q. 6, Tp. Hồ Chí Minh",3,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306312751,"Ngay Coopmart Phú Lâm Q6 - Tân Hoà Đông Giá 5 tỷ 9 còn bớt + 4m x 14m - trệt lầu + 3 phòng ngủ, kết cấu nhà chắc chắn + Hẻm xe hơi thông, 2 mặt hẻm + Sổ hồng riêng, không QH Liên hệ: SĐT 1 098 119 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,,
306309222,12,"Mặt tiền Bến Phú Lâm Q6, ngay trường học - DTSD 72m2 - nhỉnh 6 tỷ","6,5 tỷ",6.5,"175,68 triệu/m²",37,N/A,"Đ. Bến Phú Lâm, P. 9, Q. 6, Tp. Hồ Chí Minh",2,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306309222,"- Nhà 2 tầng - Vị trí vàng kinh doanh đa ngành. - Sổ hồng riêng, công chứng ngay. - Khách quan tâm nhắn Zalo. Me/0939111116 - em gửi đầy đủ thông tin & hỗ trợ xem nhà linh hoạt. Liên hệ: SĐT 1 093 911 **** Hiện số Thông tin chi tiết Mặt tiền 3,5m","3,5m",,,,,,,
306308962,12,Bán căn nhà 80m2 giá 5 tỷ hơn xíu ngay Ngã Tư Hậu Giang Nguyễn Văn Luông. Đúc BT 2 tầng kiêng cố,"5,69 tỷ",5.69,"71,13 triệu/m²",80,N/A,"Đ. Hậu Giang, P. 12, Q. 6, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306308962,"- Hẻm ba gác cách mặt tiền 100 mét. - Ngang 5,5 dài 17 mét xây 2 lầu ở ngay. - Vị trí trung tâm đi vào Quận 5 BV ĐH Y TP HCM 10 phút. - Do chủ cho thuê nên nhìn hơi cũ về sơn lại và trang trí là đẹp. Liên hệ: SĐT 1 093 809 **** Hiện số Thông tin chi tiết Mặt tiền 5,5m Ưu điểm BĐS Vị trí trung tâm","5,5m",,,Vị trí trung tâm,,,,
306307192,12,"Q6, 10 tỷ 500 (NC) bán nhà mới vào ở ngay căn góc 2 mặt tiền Cư Xá Phú Lâm A tiện ra Hậu Giang","10,5 tỷ",10.5,"143,44 triệu/m²",73.2,N/A,"Đ. Cư Xá Phú Lâm A, P. 12, Q. 6, Tp. Hồ Chí Minh",5,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306307192,"Quận 6, 10 tỷ 500 (NC). Bán nhà mới vào ở ngay căn góc 2 mặt tiền Cư Xá Phú Lâm A (P12, Q6 cũ) tiện ra Hậu giang. 4m x 18m. DT đất: 73.2m2. DT sàn: 259.5m2. 1 trệt 1 lửng 2 lầu sân thượng. 5 phòng 6 toilet. Đường nhựa 6m thông thoáng. Gần trường Tiểu Học Lam Sơn, Chợ Phú Định. Đông - Đông Bắc0966088976 Mr Phong. Liên hệ: SĐT 1 096 608 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Căn góc",4m,,,Căn góc,,,,
306311669,12,"Bán gấp nhà MTNB 4 tầng ngay Phố Ẩm Thực Phú Lâm, Q.6, 4.5x113m, nhỉnh 9 tỷ (TL)",9 tỷ,9.0,"152,54 triệu/m²",59,N/A,"P. 12, Q. 6, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306311669,"- Đường nhựa 8m có vỉa hè, vị trí đẹp, ngay phố ẩm thực, trường THPT Nguyễn Tất Thành, chợ Phú Lâm, di chuyển 5 phút tới siêu thị Aeon. - Kết cấu 1 trệt 1 lửng 2 lầu đúc BTCT. Nhà chính chủ xây dựng tâm huyết. Phù hợp vừa ở vừa kinh doanh. - Sổ hồng riêng, mua bán nhanh. Liên hệ Kim Nga 0775026708 để được xem nhà và thương lượng chính chủ. Liên hệ: SĐT 1 077 502 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m","4,5m",,,,,,,
306312009,12,"Bán căn hộ chung cư Căn hộ Him Lam Chợ Lớn Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306312009,N/A,,,,,,,,
306311536,12,"Bán CC Starlight Riverside, Quận 6, 65m2, 2PN, 2WC, giá 1,96 tỷ","1,96 tỷ",1.96,"30,15 triệu/m²",65,N/A,"StarLight Riverside, P. 11, Q. 6, Tp. Hồ Chí Minh",6,6,29/12/2025,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306311536,"Nhanh tay sở hữu căn hộ chung cư tại Starlight Riverside, tọa lạc ở Nguyễn Văn Luông, Q6, TP. HCM. Căn hộ có diện tích 65m2 với 2PN và 2WC, nội thất đầy đủ, sẵn sàng cho cuộc sống. Giá bán mang đến sự tiện nghi và hiện đại. Gần các tiện ích như bệnh viện chuyên khoa ngoại thần kinh quốc tế và bệnh viện Bình Phú, cùng với siêu thị Bách Hóa Xanh và Co. Op Food Chợ Lớn, tạo điều kiện thuận lợi cho cuộc sống hàng ngày. Liên hệ ngay Thảo Vy qua số điện thoại 0926747117 để biết thêm thông tin! Thu gọn Liên hệ: SĐT 1 092 674 **** Hiện số",,,,,,,,
306312280,12,"Bán căn hộ chung cư D-Homme Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306312280,N/A,,,,,,,,
306307357,12,"Tân hòa đông q6 | 31m² | nhà 2 mặt, hẻm xe hơi, cách mặt tiền 20m - nhỉnh 2 tỷ","2,5 tỷ",2.5,"80,65 triệu/m²",31,N/A,"Đ. Tân Hòa Đông, P. 14, Q. 6, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306307357,"- Nhà 2 mặt thoáng - hẻm xi măng 4m , cách mặt tiền 20m - Hiện trạng xây: 3 x 5m - Phía trước có sân rộng 3 x 5,5m + Sân này có sẵn bộ hồ sơ thiết kế xây full đất + Quy mô: 1 trệt + 2 lầu + sân thượng + tum + Bố trí 4PN + 3WC - Sổ hồng riêng - không quy hoạch - không lộ giới - Khách quan tâm nhắn Zalo.me/0939111116 - em gửi đầy đủ thông tin & hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Nhiều mặt thoáng",,,,Nhiều mặt thoáng,,,,
