id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Tiện ích,Nội thất,Hướng ban công
306280733,12,"Bán Nhà 3 Mặt Tiền Hẻm Xe Hơi Trịnh Đình Trọng 4.1 x 13.85, Trệt Lửng Lầu Giá Chỉ 8.5 Tỷ/TL","8,5 tỷ",8.5,"149,91 triệu/m²",56.7,N/A,"Đ. Trịnh Đình Trọng, P. 5, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306280733,"Bán Nhà 3 Mặt Tiền Hẻm Xe Hơi Trịnh Đình Trọng, P5, Quận 11 - Diện tích: 4.1 x 13.85m - Kết cấu: Trệt - Lửng - Lầu - Nhà 3 mặt hẻm thông thoáng, đậu xe hơi thoải mái. - Ngay ngã tư LLQ & Âu Cơ tiện đi lại các quận trung tâm, Q10, Q3, giáp ranh Quận 11, Tân Bình - Giá: 8.5 Tỷ/ Thương lượng - L/H: 0964204764 Trinh Liên hệ: SĐT 1 096 420 **** Hiện số",,,,,,,
306280440,12,"Bán Nhà Hẻm 6m Ông Ích Khiêm 4 x 11m, Trệt Lửng 3 Lầu Nhà Mới Dọn Vào Ở Liền Giá Chỉ 9.5 Tỷ/TLuong","9,5 tỷ",9.5,"215,91 triệu/m²",44,N/A,"Đ. Ông Ích Khiêm, P. 14, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306280440,"Bán Nhà Hẻm 6m Ông Ích Khiêm, P14, Quận 11 - Diện tích: 4 x 11m - Kết cấu: Trệt - Lửng - 3 Lầu - Nhà mới đẹp, nội thất đầy đủ - Tiện ích: Khu an ninh gần Chợ Bình Thới, Đầm Sen,... - Hẻm 6m xe hơi vào tận nhà - Giá: 9.5 Tỷ/Thương lượng - Liên hệ : 0964204764 Trinh Liên hệ: SĐT 1 096 420 **** Hiện số",,,,,,,
306280432,12,Nhà trung tâm quận 11..đường lý nam đế.2 tầng giá tốt,"6,5 tỷ",6.5,"196,97 triệu/m²",33,N/A,"Đ. Lý Nam Đế, P. 7, Q. 11, Tp. Hồ Chí Minh",2,2,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306280432,"nhà trung tâm quận 11. . Đường lý nam đế. 2 tầng giá tốt ****diện tích:3m x 11m(công nhận đủ) ****kết cấu:2 tầng.  2pn. 2wc ****pháp lý: sổ hồng riêng.  hoàn công đủ ****vị tri:hẻm ba gác.  cách mặt tiền đường dài bước chân.  ra công viên.  lý nam đế.  chợ. Trường học ngân hàng. . . . .  giá:6. X tỷ (thương lượng)giá tốt cho người thiện chí liên hê:( em nam dẩn xem nhà.  hộ trợ pháp lý Liên hệ: SĐT 1 093 891 **** Hiện số Thông tin chi tiết Mặt tiền 3,3m","3,3m",,,,,,
306285220,12,"Chủ chuyển nơi ở cần bán gấp nhà Quận 11, trục đường Ông Ích Khiêm",N/A,,N/A,54,N/A,"Đ. Ông Ích Khiêm, P. 14, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306285220,"Nhà bán Quận 11 đường Ông Ích Khiêm, khu dân cư đông đúc, an ninh. Nhà gọn gàng, sạch sẽ, vào ở ngay. Vị trí thuận tiện đi Lê Đại Hành, 3 Tháng 2, Quận 10 Quận 5. Gần chợ, trường học, bệnh viện, tiện sinh hoạt lâu dài. Sổ riêng, pháp lý rõ ràng. Liên hệ 0938190631 xem nhà trực tiếp nhà thật, giá tốt, bán nhanh. Liên hệ: SĐT 1 093 819 **** Hiện số",,,,,,,
306284619,12,"Bán căn hộ chung cư The Park Avenue Quận 11, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306284619,N/A,,,,,,,
306284317,12,Cô Mai gửi bán cực phẩm quận 11 Nguyễn Chí Thanh - 2 tầng - 60m2,N/A,,N/A,60,N/A,"Đ. Nguyễn Chí Thanh, P. 16, Q. 11, Tp. Hồ Chí Minh",4,4,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306284317,Cô Mai gửi bán cực phẩm quận 11 Nguyễn Chí Thanh - 2 tầng - 60m2. 60M2 vuông vức. - 2 tầng 4 phòng ngủ. - Hẻm xe hơi thông. Liên Hệ: 0938017330 Mộc Trà để được dẫn đi xem không mất phí. Liên hệ: SĐT 1 093 801 **** Hiện số,,,,,,,
306280552,12,"Bán nhà Bình Thới, P.14, Q.11 - 3x8m - Sổ hồng hoàn công","3,18 tỷ",3.18,"155,88 triệu/m²",20.4,N/A,"Đ. 100 Bình Thới, P. 14, Q. 11, Tp. Hồ Chí Minh",2,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306280552,"Bán nhà đường 100 Bình Thới, Phường 14, Quận 11. Diện tích: 3 x 8 m (20,4 m2). Nhà 1 trệt 1 lầu, 2 PN, thiết kế hiện đại, thông thoáng. Sổ hồng riêng, hoàn công đầy đủ. Giá bán: 3 tỷ 180 triệu, thương lượng. Liên hệ: 0902382018 Liên hệ: SĐT 1 090 238 **** Hiện số Thông tin chi tiết Mặt tiền 3m",3m,,,,,,
306280649,12,Bình Thới - Quận 11 - 4m x 21m - hẻm xe hơi 7m - 2 tầng - chỉ 118 triệu/m2 - giá chỉ 9.8 tỷ TL,"9,8 tỷ",9.8,bình thới - quận 11 - 4m x 21m - hẻm xe hơi 7m - 2 tầng - chỉ 118 triệu/m2 - giá chỉ 9.8 tỷ tl,84,N/A,"Đ. Bình Thới, P. 8, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306280649,"Bình Thới - Quận 11 - 4m x 21m - hẻm xe hơi 7m - 2 tầng - chỉ 118 triệu/m2 - giá chỉ 9.8 tỷ TL trực tiếp chủ. - Diện tích 4m x 21m công nhận 66m2. - Kết cấu: 2 tầng, nhà còn ở rất tốt. Khu vực được phép xây mới trệt + 3 tầng. - Vị trí & tiện ích: Hẻm trước nhà 7m, ô tô ngủ trong nhà. Gần Lãnh Binh Thăng, Ông Ích Khiêm, Lê Đại Hành. - Sổ hồng riêng, hoàn công đủ, pháp lý chuẩn, công chứng ngay. - Giá chỉ 9.8 tỷ tl trực tiếp chủ. - Liên hệ 0906629283 Phát. Liên hệ: SĐT 1 090 662 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Xây mới",,,,Xây mới,,,
306283544,12,"Bán nhà hxh kd 10m có lề đường lý thường kiệt q11, nhà củ tiện xây mới, dt 20,5*25, 95t tlcc",95 tỷ,95.0,"182,69 triệu/m²",520,N/A,"P. Lý Thường Kiệt, P. 15, Q. 11, Tp. Hồ Chí Minh",2,2,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306283544,"Nhà riêng tại Lý Thường Kiệt, Quận 11, Hồ Chí Minh, với diện tích 520m2, 2 tầng, thiết kế gồm 2PN + 2WC + bếp. Giá bán 95 tỷ VND. Căn nhà có mặt tiền rộng 20,5m, ngõ vào 10m, thuận tiện cho việc di chuyển và phù hợp cho những ai cần không gian sống rộng rãi. Pháp lý đầy đủ. Khu vực xung quanh có nhiều tiện ích như: + Cách công viên Quận 10 khoảng 2km + Cách Bệnh viện Nhi Đồng 1 và Bệnh viện Thống Nhất khoảng 2km + Gần trường mầm non Sóc Nâu - Quận 10 và các siêu thị như Siêu Thị Sách Nhân Văn, Satramart - Siêu Thị Sài Gòn. Liên hệ để biết thêm thông tin chi tiết qua số điện thoại 0987123527 hoặc liên hệ Ngọc Bích Hà. Thu gọn Liên hệ: SĐT 1 098 712 **** Hiện số Thông tin chi tiết Mặt tiền 20,5m Ưu điểm BĐS Gần nhiều tiện ích, Mặt tiền rộng","20,5m",,,"Gần nhiều tiện ích, Mặt tiền rộng",,,
306283415,12,Nhà 2 Tầng Mới Hẻm Xe Hơi Quay Đầu,"4,98 tỷ",4.98,"131,05 triệu/m²",38,N/A,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",3,3,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306283415,Quận11 Xe Hơi quay đầu thông nhiều. Chỉ 4ty980 TL chính chủ SỔ RIÊNG HOÀN CÔNG Nhà mới 2 Tấm full nội thất. Thiết kế sang trọng - bước vào nhà rất mát mẻ và thoải mái - Bàn ghế tủ bếp hài hòa. - 3 PN đều có cửa sổ - 2Wc - ban công - giếng trời - sân để xe . - DT 38m2 hoàn công đủ. Mời LH: Ly Ngọc 0866556750 #nhaphoquan11 Biết ơn & trân trọng ! Liên hệ: SĐT 1 086 655 **** Hiện số Thông tin chi tiết Mặt tiền 4m,4m,,,,,,
306259225,12,"Bán căn hộ chung cư The Park Avenue Quận 11, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306259225,N/A,,,,,,,
306263330,12,"Bình Thới, Quận 11 - 66m2 (4x 16,5m) - hẻm ô tô 6m gần Lê Đại Hành. Chủ gấp bán","9,8 tỷ",9.8,"148,48 triệu/m²",66,N/A,"Đ. Bình Thới, P. 11, Q. 11, Tp. Hồ Chí Minh",2,2,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306263330,"Hẻm 6 m ô tô ngủ trong nhà - Bình Thới, Quận 11 kế vòng xoay Lê Đại Hành - 66m2 CN đủ - ngang đẹp 4m - 2 tầng - gần mặt tiền. Mô tả: + Diện tích công nhận đủ 66m2 ngang 4m dài 16,5m sổ đẹp không quy hoạch. + Kết cấu 2 tầng nhà còn ở tốt, xây mới 5 tầng. + Trước nhà 6m ô tô ngủ trong nhà, gần chợ, vòng xoay Lê Đại Hành. Về trung tâm Q5 Q10 chỉ 3 phút. + Khu an ninh, yên tĩnh. Ở kết hợp làm công ty, văn phòng rât hợp. + Pháp lý chuẩn công chứng nhanh lẹ. Liên hệ: Zalo 0946462737 - Phương để thêm thông tin. Chuyên nhà phố Sài Gòn. Nhận ký gởi mua bán nhà các khu vực. Hỗ trợ ngân hàng khi khách có nhu cầu. Thu gọn Liên hệ: SĐT 1 094 646 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Xây mới",4m,,,Xây mới,,,
306259031,12,"Bán nhà 2 mặt tiền trước sau 600 Nguyễn Chí Thanh đối diện BV Chợ Rẫy. HĐ thuê 70tr/th, 46 tỷ TL",46 tỷ,46.0,"565,81 triệu/m²",81.3,N/A,"P. 7, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306259031,"600 Nguyễn Chí Thanh, Q11. Đối diện bệnh viện Chợ Rẫy. 2 mặt tiền trước sau. Diện tích: 4m x20m, nở hậu 4.2m. Kết cấu: 5 tầng cứng cáp. Hướng Đông Nam. HĐ thuê 70 tr/tháng đến 10/2025. Giá bán 46 tỷ TL. Liên hệ: SĐT 1 094 922 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Đất vuông - nở hậu",4m,,,Đất vuông - nở hậu,,,
306279011,12,Bán nhà trần quý - quận 11 - cạnh hồng bàng -hẻm an ninh - 44m2 - chỉ 6.x tỷ,"6,8 tỷ",6.8,"154,55 triệu/m²",44,N/A,"Đ. Trần Quý, P. 7, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306279011,"BÁN NHÀ TRẦN QUÝ - QUẬN 11 - CẠNH HỒNG BÀNG -HẺM AN NINH - 44M2 - CHỈ 6.X TỶ + Xung quanh có đủ trung tâm thương mại, siêu thị, bệnh viện, các trường học cấp 1,2,3, ngân hàng, công ty. + Nhà thông ra các tuyến đường lớn 3/2, Nguyễn Chí Thanh, Hồng Bàng, Lý Thường Kiệt,... + Thuận tiện di chuyển qua Quận 5, Quận 11, Quận 10, Bến xe Miền Tây, Bệnh viện Chợ Rẫy, Bệnh viện Hùng Vương, Bệnh viện Đại học Y Dược,... + Khu dân trí cao, hẻm sạch sẽ. + Kết cấu: Nhà trệt, 1 lửng, 2 phòng ngủ, 2 wc. Cách đường xe hơi 20 m. + Sổ hồng chính chủ, mua bán công chứng nhanh Liên hệ Sang 0971366685 Thu gọn Liên hệ: SĐT 1 097 136 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,
306279461,12,Siêu phẩm lạc long quân - quận 11 - 2 tầng-4 x 16 - hẻm xe tải thông - chỉ 10.5 tỷ tl,"10,5 tỷ",10.5,"169,35 triệu/m²",62,N/A,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306279461,"SIÊU PHẨM LẠC LONG QUÂN - QUẬN 11 - 2 TẦNG-4 X 16 - HẺM XE HƠI THÔNG - CHỈ 10.5 TỶ TL + Diện tích 4m x 16m công nhận 62m + Nhà 1 trệt 1 lầu 1 lửng, có 4PN,2WC. Nhà hơi cũ sơn lại là đẹp, chủ tự xây dựng nên rất kiên cố và chắc chắn. + Hẻm xe tải thông, xe hơi vào nhà, sát mặt tiền đường. + Sổ hồng riêng, pháp lý chuẩn, công chứng ngay + Giá chỉ 10.5 TỶ TL TRỰC TIẾP CHỦ + Liên hệ 0906629283 Phát Liên hệ: SĐT 1 090 662 **** Hiện số",,,,,,,
306279542,12,Nhà 4 Tầng Cho Thuê 18tr - Đường Nhựa Xe Hơi Thông,"8,7 tỷ",8.7,150 triệu/m²,58,N/A,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306279542,"#Quân11 Nhà 4 Tầng cho thuê 18tr/th Có sẵn ô chờ thang máy - 6PN - 6WC riêng Lạc Long Quân Đường Nhựa Kinh Doanh DT 3,6m x 16m ( vuông vức ) Sổ riêng hoàn công - chủ thiện chí gấp HỔ TRỢ KHÁCH CÓ NHU CẦU VAY VANK Giảm sâu còn 8ty7 TL nhanh Mời LH :Ly Ngọc 0866556750 #nhaphoquan11 Biết ơn & trân trọng ! Liên hệ: SĐT 1 086 655 **** Hiện số Thông tin chi tiết Mặt tiền 4m Tiện ích Thang máy",4m,,,,Thang máy,,
306256269,12,Lô Góc ngang 4.7x12m 5 tầng. Thu nhập ổn định 40tr/th. Vị trí Lê Đại Hành P13 Q11,"9,9 tỷ",9.9,"175,53 triệu/m²",56.4,N/A,"Đ. Lê Đại Hành, P. 13, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306256269,"+ Quận 11, Lê Đại Hành. Lô góc, HXH, đường trước nhà siêu rộng. + Hẻm thông tứ tung sang Đội Cung, Lê Đại Hành, Quân Sự, Bình Thới. + Đang cho thuê CHDV full dòng tiền 40tr/tháng (có thể cải tạo để khai thác thêm. Tiện ích xung quanh đầy đủ, không thiếu thứ gì. Giá 9 tỷ nhỉnh. + Liên Hệ Phát Đạt. + Xem nhà miễn phí thương lượng trực tiếp chủ. + LH: 0903168193 Liên hệ: SĐT 1 090 316 **** Hiện số Thông tin chi tiết Mặt tiền 4,7m Ưu điểm BĐS Căn góc","4,7m",,,Căn góc,,,
306254058,12,Bán nhà 4 tầng ngay chợ thiếc.159/213 phó cơ điều p6 quận 11 5pn.2wc.giá 5 tỷ950,"5,95 tỷ",5.95,"233,33 triệu/m²",25.5,N/A,"Đ. Phó Cơ Điều, P. 6, Q. 11, Tp. Hồ Chí Minh",4,4,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306254058,TÔI CHÍNH CHỦ CẦN BÁN CĂN NHÀ BÁN NHÀ 4 TẦNG..HẺM ĐẸP GẦN CHỢ THIẾC...159/213 PHÓ CƠ ĐIỀU P6 Q11( NAY THUỘC P MINH PHỤNG) GIÁ 5TỶ950 (TL)sổ mới đẹp 2025 hoàn công đầy đủ Diện tích: 3.05 9.5m..sàn 25.5..sử dụng 95.7m Kết cấu: 4 tầng + sân thượng..đúc BTCT. 5PN..2WC Vị trí ..hẻm trc nhà 4m..thông nhiều hướng..đi bộ ra chợ THIẾC ..gần ngã tư 3/2 và LÊ ĐẠI HÀNH Hướng.đông nam Giá ..5 tỷ 950 thương lượng LH.vân0937640624 Liên hệ: SĐT 1 093 764 **** Hiện số,,,,,,,
306273464,12,"Bán gấp nhà Cư Xá Bình Thới, Quận 11, diện tích: 57m2",N/A,,N/A,57.5,N/A,"Đ. Cư Xá Bình Thới, P. 8, Q. 11, Tp. Hồ Chí Minh",,4,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306273464,"Bán gấp nhà mặt tiền Cư Xá Bình Thới, Quận 11, Diện tích: 57.5 m2 (4 x 14,2m) Diện tích sử dụng: 230.7 m2. VỊ TRÍ: Toạ lạc tại khu đẹp nhất Quận 11, tập trung đầy đủ tiện ích công viên lớn nhất Quận 11 trường học các cấp như Nguyễn Hiền, Chu Văn An, Lạc Long Quân, Bệnh viện Quận 11, gần Phố Ngân Hàng Quận 11. Nhà cực đẹp, đường 15m lộ giới (lề 6m), vỉa hè rộng 6m, đường nhựa 15m lộ giới, cách đường Lãnh Binh Thăng 30m. Kết Cấu nhà 1 trệt, lửng, hai lầu + sân thượng có mái che gồm: 1 phòng khách, phòng bếp, 6 phòng ngủ và 4 WC. THÍCH HỢP: Khu vực kinh doanh đa ngành nghề: Tiện mở spa, văn phòng showroom. Giao Thông thuận tiện, đi lại dễ dàng. Đường thông tất cả các hướng. Liên Hệ Ngay: 0938017330 Mộc Trà để được dẫn đi xem nhà miễn phí. Thu gọn Liên hệ: SĐT 1 093 801 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giao thông thuận lợi",,,,Giao thông thuận lợi,,,
306274545,13,"Nhà phố siêu đẹp , đường Lê Đại Hành/ Q11 . DT 82m2( 4,5m x 18m) Giá 4.090 tỷ. Gần SCĐ Phú Thọ","4,09 tỷ",4.09,"nhà phố siêu đẹp , đường lê đại hành/ q11 . dt 82m2( 4,5m x 18m) giá 4.090 tỷ. gần scđ phú thọ",82,N/A,"Đ. Lê Đại Hành, P. 11, Q. 11, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306274545,"Căn nhà phố siêu đẹp , đường Lê Đại Hành , Phường 11, Quận 11 , đối diện sân Vân Động Phú Thọ , ngay LoTTE cinema Lê Đại Hành - Giáp Quận 10 , Q 3 , Phú nhuận , đi sân bay chỉ 10 phút . - Diện tích : 82m2 ( 4,5m x 18m ) Nhà 1 trệt , 2 tầng , 4 phòng ngủ , 4 nhà vệ sinh Thiết kế hiện dai , sang trọng , ốp đá hoa cương . - đường ô tô siêu rộng , kinh doanh buôn bán . - Liên Hệ : 0906942863 Liên hệ: SĐT 1 090 694 **** Hiện số",,,,,,,
306274212,13,"Về hưu cần bán nhà Xóm Đất, Quận 11. 90m2 - 4.5x20m. Đường vào nhà 5m thông suốt",N/A,,N/A,90,N/A,"Đ. Xóm Đất, P. 8, Q. 11, Tp. Hồ Chí Minh",3,3,24/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306274212,"Vị trí: Hẻm xe tải 1/ Xóm Đất, phường 8, quận 11. Diện tích: 90m2 vuông vức. Kết cấu: 3 tầng gồm 1 trệu, 2 lầu, được 3 phòng ngủ, 4 toilet. Pháp lý đầy đủ. Liên hệ Phát Tiền xem nhà thực tế. Liên hệ: SĐT 1 090 373 **** Hiện số",,,,,,,
306278688,13,"Bán nhà Lê Đại Hành, q11 - ngang 4.1m nở hậu 5.3m - tương lai ra mặt tiền 25m",N/A,,N/A,80.4,N/A,"Đ. Lê Đại Hành, P. 11, Q. 11, Tp. Hồ Chí Minh",4,4,24/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306278688,"Bán nhà Lê Đại Hành, Q11 - ngang 4.1m nở hậu 5.3m - tương lai ra mặt tiền 25m. Vị trí & ưu thế: Lê Đại Hành, P. 11, Q. 11. Gần vòng xoay, giáp Quận 10. Tương lai quy hoạch ra mặt tiền đường 25m, giá trị tăng vọt. Diện tích & kết cấu: 80.4m2 CN (Ngang 4.1m nở hậu 5.3 x dài 19.4m). Nhà 1 Trệt 1 Lầu với 4PN (có 3PN dưới đất) & 3WC. Đặc điểm: Hẻm thông 3m ra Bình Thới. Nhà có phần đất dư đầu bên hông 0.6m x 6.2m cực thoáng, hướng Đông đón nắng sớm tài lộc. Pháp lý & giá: Sổ hồng riêng nở hậu đẹp. Giá chào: Thương lượng. Liên hệ: Phạm Tuấn: 0948292807zalo) hỗ trợ kiểm tra quy hoạch chi tiết đường 25m và xem nhà thực tế 24/7. Thu gọn Liên hệ: SĐT 1 094 829 **** Hiện số Thông tin chi tiết Mặt tiền 4,1m Ưu điểm BĐS Đất vuông - nở hậu","4,1m",,,Đất vuông - nở hậu,,,
306279570,13,Hẻm Xe Hơi - Gần Chợ Bình Thới - 50M2 - Xây Mới 4 Lầu - Chủ Gấp Bán Chỉ 10 Tỷ Xíu,10 tỷ,10.0,200 triệu/m²,50,N/A,"Đ. Lạc Long Quân, P. 10, Q. 11, Tp. Hồ Chí Minh",,,24/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306279570,"Hẻm xe hởi 8m quay đầu thoải mái Nhà mới xây nội thất cao cấp vào đón Têt ngay Ngang hơn 4,5 Mét không gian nhà rất thoáng Chủ gấp bán giá bớt lộc cho khách thiện chí Liên hệ: SĐT 1 093 809 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m Ưu điểm BĐS Xây mới","4,5m",,,Xây mới,,,
306279854,13,Bán Nhà MTKD Nguyễn Chí Thanh Q11 Hẻm sau 5m . DT : 4 x 13m . 2 Lầu + ST Giá : 11.5 tỷ TL,"11,5 tỷ",11.5,250 triệu/m²,46,N/A,"Đ. Nguyễn Chí Thanh, P. 16, Q. 11, Tp. Hồ Chí Minh",5,5,24/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306279854,"- Mặt Tiền Kinh Doanh Nguyễn Chí Thanh Q11 ( có hẻm sau 5m ) - Diện Tích : 4 x 13m Vuông Vức ( có hẻm Sau 5m thông thoáng ) - DTCN : 46m2 . Tổng DT Sàn : 156m2 - Kết Cấu : Trệt , 2 Lầu + Sân Thượng - Giá : 11.5 tỷ còn thương lượng - khách có nhu cầu liên hệ trực tiếp em Vĩnh để biết thêm thông tin và làm việc chính chủ Liên hệ: SĐT 1 090 669 **** Hiện số",,,,,,,
306279523,13,Siêu Phẩm 2 Mặt Tiền Trước - Sau Nguyễn Chí Thanh Quận 11 Nhà Mới Đẹp Lung Linh,"11,5 tỷ",11.5,"253,86 triệu/m²",45.3,N/A,"Đ. Nguyễn Chí Thanh, P. 1, Q. 11, Tp. Hồ Chí Minh",3,3,24/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306279523,"Siêu Phẩm 2 Mặt Tiền Trước - Sau Nguyễn Chí Thanh Quận 11 Nhà Mới Đẹp Lung Linh Bạn đang tìm kiếm một không gian vừa là nơi an cư lý tưởng, vừa có tiềm năng kinh doanh vượt trội? Đừng bỏ lỡ căn nhà tâm huyết tại trục đường huyết mạch Nguyễn Chí Thanh! Điểm vàng đắt giá: Vị trí độc tôn: 2 Mặt tiền Trước - Sau cực kỳ thông thoáng, đón ánh sáng tự nhiên và gió trời. Diện tích chuẩn: 4m x 14m - Công nhận 45.3m2 - Sàn: 157.9m2, vuông vức, phong thủy tốt. Kết cấu bền vững: 1 Trệt - 2 Lầu - Sân thượng. Nhà mới 100%, thiết kế hiện đại, nội thất cao cấp, chỉ việc xách vali vào ở ngay. Khu vực: Dân trí cao, an ninh tuyệt đối, thuận tiện kinh doanh đa ngành nghề: Văn phòng, Spa, Clinic, hay Shop thời trang... Giá chào bán: 11.5 Tỷ (Thương lượng chính chủ cho khách thiện chí). Liên hệ xem nhà 24/7: 0931613913 ********************************** Ngoài ra còn nhiều căn đang chờ chủ mới. Vui lòng liên hệ CTY BĐS GIA HƯNG PHONG Địa chỉ 443 Lê Đại Hành P.11 Quận 11 Số di động 0931613913 0931613913 CHÚNG TÔI CHUYÊN Nhận ký gởi mua bán nhà đất Nhận tìm kiếm nhà đất theo yêu cầu Nhận hoàn tất các thủ tục pháp lý nhà đất. Liên tục tuyển dụng nhân viên kinh doanh. Thu gọn Liên hệ: SĐT 1 093 161 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Dân trí cao",4m,,,Dân trí cao,,,
